id,company,activity,tasks,title,link
1122,Microsoft,2. Data Management,['2.2. Dataset Cleaning and Preparation'],Azure OpenAI On Your Data with Semantic Kernel | Semantic Kernel,https://devblogs.microsoft.com/semantic-kernel/azure-openai-on-your-data-with-semantic-kernel/
1380,Oracle,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Bring your own model to OCI Data Science AI Quick Actions,https://blogs.oracle.com/ai-and-datascience/post/ai-quick-actions-bring-your-own-model
4681,Amazon,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],Enhance conversational AI with advanced routing techniques with Amazon Bedrock,https://aws.amazon.com/blogs/machine-learning/enhance-conversational-ai-with-advanced-routing-techniques-with-amazon-bedrock/
7096,Alibaba,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],EasyCV | Out-of-the-Box Visual Self-Supervision + Transformer Algorithm Library,https://www.alibabacloud.com/blog/easycv-%7C-out-of-the-box-visual-self-supervision-%2B-transformer-algorithm-library_600359
6278,SAP,2. Data Management,['2.5. Specialized Databases for FM/LLM/GenAI'],Recap SAP HANA Cloud @ SAP TechEd - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/recap-sap-hana-cloud-sap-teched/ba-p/13579803
1100,Microsoft,6. System Architecture and Orchestration,['6.1. Model and Prompt Chaining'],Speech-to-speech conversing with OpenAI on Android - Surface ...,https://devblogs.microsoft.com/surface-duo/android-openai-chatgpt-20/
2579,Nvidia,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",Power Your AI Projects with New NVIDIA NIMs for Mistral and Mixtral Models,https://developer.nvidia.com/blog/power-your-ai-projects-with-new-nvidia-nims-for-mistral-and-mixtral-models/
5431,Amazon,3. Model Fine-Tuning,['3.3. Reinforcement Learning from Human Feedback (RLHF)'],How to expansively train Robot Learning by Customers on AWS using functions generated by Large Language Models,https://aws.amazon.com/blogs/industries/how-to-expansively-train-robot-learning-by-customers-on-aws-using-functions-generated-by-large-language-models/
4677,Amazon,6. System Architecture and Orchestration,['6.4. Guardrails for FM/LLM/GenAI'],Guardrails for Amazon Bedrock now available with new safety filters and privacy controls,https://aws.amazon.com/blogs/aws/guardrails-for-amazon-bedrock-now-available-with-new-safety-filters-and-privacy-controls/
2626,Nvidia,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Building AI Agents with NVIDIA NIM Microservices and LangChain,https://developer.nvidia.com/blog/building-ai-agents-with-nvidia-nim-microservices-and-langchain/
5370,Amazon,2. Data Management,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']",Key considerations when choosing a database for your generative AI applications,https://aws.amazon.com/blogs/database/key-considerations-when-choosing-a-database-for-your-generative-ai-applications/
2181,Nvidia,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",Develop ML and AI with Metaflow and Deploy with NVIDIA Triton Inference Server,https://developer.nvidia.com/blog/develop-ml-ai-with-metaflow-deploy-with-triton-inference-server/
130,Nvidia,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",NVIDIA GB200 NVL72 Delivers Trillion-Parameter LLM Training and Real-Time Inference,https://developer.nvidia.com/blog/nvidia-gb200-nvl72-delivers-trillion-parameter-llm-training-and-real-time-inference/
904,Microsoft,6. System Architecture and Orchestration,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']",Ignite 2023: What's new in Azure AI Platforms – Charting the Future ...,https://techcommunity.microsoft.com/t5/ai-machine-learning-blog/ignite-2023-what-s-new-in-azure-ai-platforms-charting-the-future/ba-p/3980465
492,Google,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Unsupervised speech-to-speech translation from monolingual data,http://research.google/blog/unsupervised-speech-to-speech-translation-from-monolingual-data/
3175,Amazon,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],Build a multi-tenant chatbot with RAG using Amazon Bedrock and Amazon EKS,https://aws.amazon.com/blogs/containers/build-a-multi-tenant-chatbot-with-rag-using-amazon-bedrock-and-amazon-eks/
19,Nvidia,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device']",Google's Gemma Optimized Across All NVIDIA AI Platforms | NVIDIA ...,https://blogs.nvidia.com/blog/google-gemma-llm-rtx-ai-pc/
1403,Oracle,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.5. Model Quantization, Pruning, or Distillation', '5.4. Model Serving and Scaling']",Practical inferencing of open source models on mainstream GPU-accelerated OCI servers,https://blogs.oracle.com/cloud-infrastructure/post/practical-inferencing-open-source-models
5219,Amazon,5. Model Deployment and Operation,['5.3. Model Monitoring'],"Build generative AI applications on Amazon Bedrock — the secure, compliant, and responsible foundation",https://aws.amazon.com/blogs/machine-learning/build-generative-ai-applications-on-amazon-bedrock-the-secure-compliant-and-responsible-foundation/
4984,Amazon,2. Data Management,['2.5. Specialized Databases for FM/LLM/GenAI'],"Enhance image search experiences with Amazon Personalize, Amazon OpenSearch Service, and Amazon Titan Multimodal Embeddings in Amazon Bedrock",https://aws.amazon.com/blogs/machine-learning/enhance-image-search-experiences-with-amazon-personalize-amazon-opensearch-service-and-amazon-titan-multimodal-embeddings-in-amazon-bedrock/
3896,Amazon,2. Data Management,['2.5. Specialized Databases for FM/LLM/GenAI'],Amazon OpenSearch Service search enhancements: 2023 roundup,https://aws.amazon.com/blogs/big-data/amazon-opensearch-service-search-enhancements-2023-roundup/
6531,SAP,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Leveraging SAP AI Core APIs to Build your own AI Powered Apps - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/leveraging-sap-ai-core-apis-to-build-your-own-ai-powered-apps/ba-p/13718456
391,Amazon,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Transforming Business Experiences: The Impact of Amazon Q and Generative BI for AWS Partners,https://aws.amazon.com/blogs/apn/transforming-business-experiences-the-impact-of-amazon-q-and-generative-bi-for-aws-partners/
2055,Nvidia,2. Data Management,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation']",Boost Synthetic Data Generation with Low-Code Workflows in NVIDIA Omniverse Replicator 1.10,https://developer.nvidia.com/blog/boost-synthetic-data-generation-with-low-code-workflows-in-nvidia-omniverse-replicator-1-10/
2491,Nvidia,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']",Optimize Processes for Large Spaces with the Multi-Camera Tracking Workflow,https://developer.nvidia.com/blog/optimize-processes-for-large-spaces-with-the-multi-camera-tracking-workflow/
4531,Amazon,5. Model Deployment and Operation,['5.3. Model Monitoring'],Creating a User Activity Dashboard for Amazon CodeWhisperer,https://aws.amazon.com/blogs/devops/creating-a-user-activity-dashboard-for-amazon-codewhisperer/
3982,Amazon,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']",Deploy a Microsoft Teams gateway for Amazon Q Business | AWS ...,https://aws.amazon.com/blogs/machine-learning/deploy-a-microsoft-teams-gateway-for-amazon-q-your-business-expert/
190,Nvidia,6. System Architecture and Orchestration,['6.1. Model and Prompt Chaining'],Applying Mixture of Experts in LLM Architectures | NVIDIA Technical ...,https://developer.nvidia.com/blog/applying-mixture-of-experts-in-llm-architectures/
607,Google,5. Model Deployment and Operation,['5.3. Model Monitoring'],Model Explorer: Simplifying ML models for Edge devices - Google ...,https://developers.googleblog.com/en/model-explorer-simplifying-ml-models-for-edge-devices/
5187,Amazon,5. Model Deployment and Operation,['5.3. Model Monitoring'],Improve visibility into Amazon Bedrock usage and performance with Amazon CloudWatch,https://aws.amazon.com/blogs/machine-learning/improve-visibility-into-amazon-bedrock-usage-and-performance-with-amazon-cloudwatch/
2497,Nvidia,5. Model Deployment and Operation,['5.2. Model Deployment on Device'],MediaTek Integrates NVIDIA TAO ToolKit with NeuroPilot SDK for Accelerated Development of Edge AI Applications in IoT,https://developer.nvidia.com/blog/mediatek-integrates-nvidia-tao-toolkit-for-iot-edge-ai-development/
5001,Amazon,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Pre-training genomic language models using AWS HealthOmics and Amazon SageMaker,https://aws.amazon.com/blogs/machine-learning/pre-training-genomic-language-models-using-aws-healthomics-and-amazon-sagemaker/
4782,Amazon,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Amazon Personalize launches new recipes supporting larger item catalogs with lower latency,https://aws.amazon.com/blogs/machine-learning/amazon-personalize-launches-new-recipes-supporting-larger-item-catalogs-with-lower-latency/
1375,Oracle,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Serving LLMs using HuggingFace and Kubernetes on OCI,https://blogs.oracle.com/ai-and-datascience/post/serving-llm-using-huggingface-and-kubernetes-oci
20,Nvidia,6. System Architecture and Orchestration,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.4. Guardrails for FM/LLM/GenAI']","A Mighty Meeting: Generative AI, Cybersecurity Connect at RSA",https://blogs.nvidia.com/blog/rsa-2024-ai-cybersecurity/
4700,Amazon,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],"Building scalable, secure, and reliable RAG applications using Knowledge Bases for Amazon Bedrock",https://aws.amazon.com/blogs/machine-learning/building-scalable-secure-and-reliable-rag-applications-using-knowledge-bases-for-amazon-bedrock/
3268,Amazon,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Intuitivo achieves higher throughput while saving on AI/ML costs using AWS Inferentia and PyTorch,https://aws.amazon.com/blogs/machine-learning/intuitivo-achieves-higher-throughput-while-saving-on-ai-ml-costs-using-aws-inferentia-and-pytorch/
6149,Microsoft,6. System Architecture and Orchestration,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Creating a RAG Application with Azure Static Web Apps and App ...,https://techcommunity.microsoft.com/t5/microsoft-developer-community/azure-static-web-apps-community-standup-create-a-rag-app-with/ba-p/4202759
909,Microsoft,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']",Redesigning a Retail Copilot with Open Source Models - Microsoft ...,https://techcommunity.microsoft.com/t5/educator-developer-blog/redesigning-a-retail-copilot-with-open-source-models/ba-p/4181989
2452,Nvidia,5. Model Deployment and Operation,"['5.5. Model Quantization, Pruning, or Distillation', '5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '5.4. Model Serving and Scaling']",Maximum Performance and Minimum Footprint for AI Apps with NVIDIA TensorRT Weight-Stripped Engines,https://developer.nvidia.com/blog/maximum-performance-and-minimum-footprint-for-ai-apps-with-nvidia-tensorrt-weight-stripped-engines/
2664,Nvidia,2. Data Management,['2. Data Management'],Spotlight: NVIDIA BlueField DPUs Power the VAST Data Platform for AI Workload Optimization,https://developer.nvidia.com/blog/spotlight-nvidia-bluefield-dpus-power-the-vast-data-platform-for-ai-workload-optimization/
1790,Nvidia,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],"NVIDIA and AMD Deliver Powerful Workstations to Accelerate AI, Rendering and Simulation",https://blogs.nvidia.com/blog/ai-workstations/
1295,SAP,4. Evaluation and Quality Assurance,['4.3. Model Fairness and Bias'],Unlocking the Potential of Business AI: Engineering Best Practices - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/unlocking-the-potential-of-business-ai-engineering-best-practices/ba-p/13701049
6557,SAP,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']",SAP AI Core is All You Need | 7. Deploying Language Models for Text Generation - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/sap-ai-core-is-all-you-need-7-deploying-language-models-for-text-generation/ba-p/13712187
5184,Amazon,6. System Architecture and Orchestration,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']",Build an automated insight extraction framework for customer feedback analysis with Amazon Bedrock and Amazon QuickSight,https://aws.amazon.com/blogs/machine-learning/build-an-automated-insight-extraction-framework-for-customer-feedback-analysis-with-amazon-bedrock-and-amazon-quicksight/
4867,Amazon,5. Model Deployment and Operation,['5.4. Model Serving and Scaling'],Accelerate NLP inference with ONNX Runtime on AWS Graviton processors,https://aws.amazon.com/blogs/machine-learning/accelerate-nlp-inference-with-onnx-runtime-on-aws-graviton-processors/
2359,Nvidia,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Leverage Mixture of Experts-Based DBRX for Superior LLM Performance on Diverse Tasks,https://developer.nvidia.com/blog/leverage-mixture-of-experts-based-dbrx-for-superior-llm-performance-on-diverse-tasks/
872,Microsoft,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining']",The Future of Agent Frameworks: TaskWeaver and Microsoft ...,https://techcommunity.microsoft.com/t5/ai-azure-ai-services-blog/uncover-the-future-microsoft-autonomous-ai-agents-analyzing-sap/ba-p/4005307
2232,Nvidia,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],Spotlight: HOMEE AI Delivers AI-Powered Spatial Planning to Your Living Room,https://developer.nvidia.com/blog/spotlight-homee-ai-delivers-ai-powered-spatial-planning-to-your-living-room/
1303,SAP,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']",Top 9 takeaways #SAPSapphire 2024 - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/top-9-takeaways-sapsapphire-2024/ba-p/13722449
196,Nvidia,4. Evaluation and Quality Assurance,['4.5. Model Safety and Compliance'],Secure LLM Tokenizers to Maintain Application Integrity | NVIDIA ...,https://developer.nvidia.com/blog/secure-llm-tokenizers-to-maintain-application-integrity/
6331,SAP,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],A Guide to Advanced RAG Techniques for Success in Business Landscape,https://community.sap.com/t5/technology-blogs-by-sap/a-guide-to-advanced-rag-techniques-for-success-in-business-landscape/ba-p/13571714
